1,0,160,639,45,104,1.000000
1,1,1265,619,90,263,1.000000
1,2,483,661,58,122,1.000000
1,3,1795,656,117,253,1.000000
1,4,0,605,84,375,1.000000
1,5,584,657,45,130,1.000000
1,6,455,647,49,135,1.000000
1,7,1193,647,68,149,1.000000
1,8,826,634,74,216,1.000000
1,9,1326,627,47,164,1.000000
1,10,603,660,48,108,2.453125
1,12,1104,496,68,248,8.000000
2,0,162,637,43,114,8.062500
2,1,1264,617,90,264,9.437500
2,2,492,661,48,121,9.312500
2,3,1793,660,117,248,9.062500
2,4,0,602,67,379,8.250000
2,5,583,655,43,131,8.500000
2,6,456,647,46,135,8.937500
2,7,1189,647,74,149,8.687500
2,8,829,632,73,217,8.500000
2,9,1328,627,50,164,8.000000
2,10,603,657,46,110,2.515625
2,12,1102,496,67,247,8.625000
3,0,164,635,44,116,7.843750
3,1,1263,616,90,264,9.375000
3,2,491,658,48,124,9.437500
3,3,1788,659,120,247,9.000000
3,4,0,602,63,377,8.000000
3,5,584,655,39,130,8.500000
3,6,454,647,47,136,8.937500
3,7,1187,646,75,150,9.000000
3,8,830,631,72,218,8.562500
3,9,1332,626,56,165,8.062500
3,10,603,654,40,112,1.742188
3,12,1103,495,64,246,8.125000
4,0,165,633,45,116,7.125000
4,1,1263,616,88,263,8.750000
4,2,490,657,49,125,9.125000
4,3,1788,663,119,243,8.437500
4,4,0,600,64,378,7.718750
4,5,583,654,38,130,7.937500
4,6,453,647,48,134,8.625000
4,7,1184,647,76,148,8.312500
4,8,832,629,70,219,8.062500
4,9,1336,626,60,165,7.593750
4,10,603,650,37,115,1.867188
4,12,1102,495,64,245,8.187500
5,0,168,632,44,118,7.156250
5,1,1263,617,87,262,8.562500
5,2,490,656,48,125,8.750000
5,3,1781,661,120,244,8.562500
5,4,0,600,65,377,6.937500
5,5,583,653,36,129,8.375000
5,6,453,645,49,135,8.250000
5,7,1181,647,77,148,8.312500
5,8,834,628,68,219,8.125000
5,9,1335,624,70,168,7.625000
5,10,602,650,37,113,1.562500
5,12,1102,494,63,247,8.375000
6,0,169,631,45,121,6.875000
6,1,1262,615,87,263,8.437500
6,2,491,656,47,126,9.062500
6,3,1778,660,114,242,8.375000
6,4,0,655,64,323,6.250000
6,5,582,652,36,130,8.375000
6,6,453,645,45,135,8.375000
6,7,1179,646,74,148,8.062500
6,8,835,627,69,220,8.312500
6,9,1334,623,75,168,7.000000
6,10,603,650,36,112,1.367188
6,12,1102,493,62,246,8.375000
7,0,170,636,45,117,6.625000
7,1,1261,614,88,263,8.375000
7,2,490,656,47,126,8.937500
7,3,1771,656,111,244,7.968750
7,4,0,658,61,153,6.062500
7,5,580,653,38,128,8.437500
7,6,453,645,45,136,8.687500
7,7,1175,646,68,147,8.000000
7,8,838,627,66,219,7.875000
7,9,1334,628,76,163,7.468750
7,10,603,648,30,64,0.898438
7,12,1101,492,64,246,8.562500
8,0,174,636,41,116,6.750000
8,1,1261,614,88,263,8.437500
8,2,489,656,48,126,8.562500
8,3,1764,655,105,239,8.062500
8,4,0,673,57,137,5.437500
8,5,578,651,37,128,8.312500
8,6,452,645,47,136,8.812500
8,7,1173,647,67,146,7.937500
8,8,840,626,65,220,8.187500
8,9,1336,629,76,163,7.375000
8,10,595,646,38,112,1.195312
8,12,1100,492,63,245,8.625000
9,0,178,637,39,116,6.593750
9,1,1260,613,89,264,8.187500
9,2,489,656,49,126,8.562500
9,3,1756,658,99,232,7.656250
9,4,0,683,51,126,4.906250
9,5,576,651,37,128,8.312500
9,6,452,646,47,135,8.625000
