1,0,0,415,15,77,1.000000
1,1,154,441,58,150,1.000000
1,2,468,369,48,104,1.000000
1,3,561,369,21,79,1.000000
1,4,736,458,58,135,1.000000
1,5,442,444,65,155,1.000000
1,7,1003,461,66,137,1.000000
1,8,1599,321,45,126,1.000000
1,9,670,46,17,60,1.000000
1,10,886,463,63,133,1.000000
1,11,956,741,103,284,1.000000
1,12,1055,413,38,136,1.000000
1,13,1096,286,96,201,1.000000
1,14,885,468,36,101,3.125000
1,16,0,355,15,137,0.910156
1,19,886,463,63,133,2.203125
2,0,0,415,15,77,6.750000
2,1,155,441,57,149,8.562500
2,2,468,369,47,103,8.375000
2,3,562,373,19,72,5.187500
2,4,736,458,57,134,8.750000
2,5,441,445,66,154,8.250000
2,7,1001,461,63,137,7.343750
2,8,1597,322,47,126,10.687500
2,9,670,47,16,59,10.750000
2,10,886,462,62,133,9.562500
2,11,956,741,104,285,9.312500
2,12,1052,411,36,137,7.906250
2,13,1096,286,96,202,7.312500
2,14,902,547,20,23,2.500000
2,16,0,355,15,137,0.996094
2,19,886,462,61,133,2.265625
3,0,0,416,15,76,6.562500
3,1,156,441,56,150,8.625000
3,2,468,369,47,104,8.250000
3,3,563,368,20,81,1.835938
3,4,736,458,57,133,9.000000
3,5,442,445,65,154,8.187500
3,7,999,461,61,137,7.468750
3,8,1597,322,48,126,10.875000
3,9,670,47,16,59,10.750000
3,10,886,462,59,132,9.375000
3,11,956,741,102,285,9.375000
3,12,1048,411,33,138,7.812500
3,13,1096,287,96,200,7.312500
3,14,881,463,43,107,1.921875
3,16,0,354,14,138,1.093750
3,19,886,462,59,132,2.156250
4,0,0,417,15,75,5.843750
4,1,158,441,56,150,8.312500
4,2,467,369,46,104,7.625000
4,4,734,458,58,133,9.000000
4,5,441,443,66,157,8.125000
4,7,996,461,59,137,7.187500
4,8,1597,322,48,126,9.875000
4,9,670,48,16,58,10.250000
4,10,884,461,55,131,9.250000
4,11,956,742,98,284,9.375000
4,12,1046,410,33,139,7.718750
4,13,1096,287,96,201,5.968750
4,14,876,469,43,41,0.757812
4,16,0,354,17,138,1.250000
4,19,883,461,56,131,2.140625
5,0,0,422,14,70,5.062500
5,1,159,442,56,149,8.312500
5,2,465,369,47,104,7.718750
5,4,734,457,57,133,8.812500
5,5,442,445,65,154,8.187500
5,7,996,461,53,137,7.156250
5,8,1597,322,48,126,9.812500
5,9,669,47,18,59,10.187500
5,10,881,460,52,131,9.500000
5,11,956,743,90,283,9.375000
5,12,1041,411,36,136,7.843750
5,13,1096,286,96,202,6.000000
5,14,876,474,41,35,0.408203
5,16,0,438,14,53,1.226562
5,19,881,460,52,131,2.093750
6,0,0,440,13,50,4.875000
6,1,160,441,57,150,7.875000
6,2,463,369,48,104,7.500000
6,4,731,456,57,132,8.500000
6,5,442,445,66,154,7.937500
6,7,994,460,50,138,7.250000
6,8,1597,322,48,126,9.750000
6,9,670,48,16,58,10.062500
6,10,878,459,49,132,9.312500
6,11,955,743,85,283,9.187500
6,12,1040,411,35,136,7.875000
6,13,1096,287,96,201,5.593750
6,14,876,473,42,92,1.312500
6,16,0,452,13,38,1.429688
6,19,877,459,50,132,2.078125
7,0,0,460,12,29,3.828125
7,1,162,442,56,149,7.937500
7,2,462,368,50,105,7.218750
7,4,729,455,55,132,8.250000
7,5,442,445,67,154,7.937500
7,7,992,460,49,138,7.187500
7,8,1597,322,47,126,9.687500
7,9,670,48,16,58,9.875000
7,10,875,458,44,133,9.062500
7,11,951,743,81,283,9.000000
7,12,1035,411,41,136,7.562500
7,13,1096,287,96,201,5.781250
7,14,875,480,44,90,2.109375
7,16,0,460,12,29,1.585938
7,19,875,458,44,133,2.234375
8,0,0,461,10,27,3.531250
8,1,163,442,58,149,7.562500
8,2,460,369,50,103,7.156250
8,4,726,455,55,129,8.250000
8,5,441,437,68,163,7.812500
8,7,988,460,52,139,7.093750
8,8,1597,322,47,126,9.687500
8,9,670,48,16,58,10.000000
8,10,872,458,40,133,8.687500
8,11,948,743,76,283,9.062500
8,12,1036,412,39,135,7.437500
8,13,1096,287,96,201,5.750000
8,14,890,459,27,111,2.421875
8,16,0,460,10,28,1.679688
8,19,873,458,39,133,2.296875
9,0,0,465,7,21,2.906250
9,1,164,442,59,149,7.562500
9,2,459,369,50,103,7.593750
9,4,723,456,52,128,8.125000
9,5,442,443,68,157,7.968750
9,7,987,460,52,138,7.250000
9,8,1597,322,47,126,9.687500
9,9,670,48,16,58,9.937500
9,10,868,457,43,134,8.312500
9,11,944,743,70,283,8.875000
9,12,1032,413,43,134,7.437500
9,13,1096,287,96,201,5.843750
9,14,893,470,22,99,2.500000
9,16,0,465,7,21,1.554688
9,19,869,457,42,134,2.359375
10,0,0,469,6,17,2.062500
10,1,167,443,59,148,7.687500
10,2,459,369,48,103,7.625000
10,4,721,455,50,129,8.375000
10,5,442,444,69,156,8.062500
10,7,986,461,48,137,7.281250
10,8,1597,322,47,126,9.562500
10,9,670,48,16,58,9.937500
10,10,865,457,49,134,7.937500
10,11,940,743,70,283,9.125000
10,12,1028,413,47,133,7.406250
10,13,1096,287,96,201,6.000000
10,14,890,469,25,99,2.171875
10,16,0,469,5,16,1.429688
10,19,866,457,47,134,2.203125
11,0,0,473,4,10,1.234375
11,1,168,443,66,148,7.562500
11,2,457,369,49,103,7.593750
11,4,719,455,49,129,8.375000
11,5,442,443,70,157,7.937500
11,7,982,461,50,137,7.468750
11,8,1597,322,47,126,9.625000
11,9,669,47,18,59,9.937500
11,10,862,457,54,134,8.062500
11,11,937,743,73,283,9.312500
11,12,1026,413,49,133,7.593750
11,13,1096,287,96,201,6.062500
11,14,888,469,29,96,2.046875
11,16,0,473,4,10,0.984375
11,19,862,457,49,134,2.234375
12,1,170,444,70,147,7.593750
12,2,455,368,49,103,7.500000
12,4,716,453,50,132,8.625000
12,5,443,445,69,155,8.062500
12,7,980,461,51,138,7.437500
12,8,1597,322,48,126,9.500000
12,9,670,47,17,60,9.875000
12,10,859,457,57,134,8.062500
12,11,934,743,68,283,9.312500
12,12,1021,413,52,133,7.593750
12,13,1096,287,96,201,6.250000
12,14,888,466,28,93,2.375000
12,19,861,457,50,134,2.156250
13,1,172,445,73,147,7.625000
13,2,456,368,47,101,7.687500
13,4,715,455,49,130,8.812500
13,5,443,444,69,156,8.125000
13,7,978,461,52,138,7.468750
13,8,1597,322,48,126,9.562500
13,9,670,47,17,59,9.875000
13,10,854,457,63,134,8.062500
13,11,931,743,67,283,9.375000
13,12,1016,413,55,132,7.500000
13,13,1096,287,96,201,6.437500
13,14,887,466,31,100,3.046875
13,19,855,457,56,134,2.078125
14,1,175,446,72,146,7.343750
14,2,454,367,49,100,7.593750
14,4,712,454,49,131,8.625000
14,5,444,445,68,155,8.187500
14,7,976,462,54,137,7.250000
14,8,1597,322,47,126,9.562500
14,9,670,47,18,59,9.875000
14,10,850,457,66,134,8.187500
14,11,922,743,76,283,9.125000
14,12,1011,413,54,131,7.750000
14,13,1096,287,96,201,6.656250
14,14,882,466,35,101,3.968750
14,19,850,458,55,133,2.062500
15,1,177,446,70,147,7.343750
15,2,453,367,49,99,7.656250
15,4,710,454,49,130,8.625000
15,5,445,444,67,156,8.125000
15,7,973,463,57,136,7.187500
15,8,1597,322,47,126,9.625000
15,9,670,48,17,58,9.750000
15,10,849,457,65,134,8.062500
15,11,911,743,80,283,8.875000
15,12,1008,412,53,132,8.187500
15,13,1096,287,96,201,6.843750
15,14,878,463,37,100,4.656250
15,19,850,458,55,133,2.125000
16,1,179,447,69,147,7.375000
16,2,452,367,50,98,7.531250
16,4,707,454,50,130,8.500000
16,5,445,445,66,155,8.062500
16,7,971,463,60,136,7.218750
16,8,1597,322,47,126,9.625000
16,9,670,48,17,58,9.687500
16,10,847,458,63,133,7.906250
16,11,905,742,84,284,9.000000
16,12,1005,412,49,130,8.125000
16,13,1096,287,97,201,6.906250
16,14,874,465,38,100,5.343750
16,19,848,458,57,133,2.171875
17,1,181,448,68,147,7.312500
17,2,453,368,48,96,7.437500
17,4,705,454,50,130,8.500000
17,5,446,445,65,155,8.125000
17,7,969,463,61,136,7.156250
17,8,1597,322,48,127,9.625000
17,9,670,49,16,57,9.750000
17,10,845,457,60,134,8.000000
17,11,898,742,88,284,8.812500
17,12,1003,411,45,131,7.875000
17,13,1096,287,97,202,7.062500
17,14,868,460,39,102,6.656250
17,19,846,458,56,133,2.203125
18,1,183,447,66,148,7.250000
18,2,451,367,50,96,7.281250
18,4,703,453,51,132,8.250000
18,5,447,446,64,154,7.875000
18,7,969,464,61,135,7.062500
18,8,1597,322,48,127,9.500000
18,9,670,49,16,57,9.750000
